AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
"35.16666667,33.366667",CY,,Nicosia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,26.229998,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[26.674099, 6.718478, 52.056286, 13.010982, 100.0, 14.540932]",,,"POLYGON((33.066667 34.86666667,33.666667 34.86666667,33.666667 35.466666669999995,33.066667 35.466666669999995,33.066667 34.86666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CY,Bi-weekly
"48.864715999999994,2.349014",FR,,Paris,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,82.29784,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[79.45145, 30.59134, 163.5484, 22.95923, 100.0, 10.692848]",,,"POLYGON((2.049014 48.564716,2.6490139999999998 48.564716,2.6490139999999998 49.16471599999999,2.049014 49.16471599999999,2.049014 48.564716))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,FR,Bi-weekly
"50.08333333,14.466667000000001",CZ,,Prague,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,39.91295,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[39.058613, 7.732378, 70.79011, 14.809963, 100.0, 4.103375]",,,"POLYGON((14.166667 49.783333330000005,14.766667000000002 49.783333330000005,14.766667000000002 50.38333333,14.166667 50.38333333,14.166667 49.783333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CZ,Bi-weekly
"56.95,24.1",LV,,Riga,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,14.612785,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[13.826358, 3.584539, 26.251343, 7.7607017, 100.0, 14.404457]",,,"POLYGON((23.8 56.650000000000006,24.400000000000002 56.650000000000006,24.400000000000002 57.25,23.8 57.25,23.8 56.650000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LV,Bi-weekly
"41.902782,12.496366",IT,,Rome,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,35.199574,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[30.923983, 11.4538355, 72.01726, 19.426422, 100.0, 14.479421]",,,"POLYGON((12.196366 41.602782000000005,12.796366 41.602782000000005,12.796366 42.202782,12.196366 42.202782,12.196366 41.602782000000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,IT,Bi-weekly
"42.68333333,23.316667000000002",BG,,Sofia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,17.809738,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[16.933907, 7.1130757, 45.80296, 1.5689319, 99.83739837398375, 5.132355]",,,"POLYGON((23.016667 42.383333330000006,23.616667000000003 42.383333330000006,23.616667000000003 42.98333333,23.016667 42.98333333,23.016667 42.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,BG,Bi-weekly
"59.33333333,18.05",SE,,Stockholm,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,14.796474,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[14.175166, 4.113467, 30.462437, 3.983043, 100.0, 9.600417]",,,"POLYGON((17.75 59.033333330000005,18.35 59.033333330000005,18.35 59.63333333,17.75 59.63333333,17.75 59.033333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SE,Bi-weekly
"59.43333333,24.716667",EE,,Tallinn,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,20.377495,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[20.310757, 3.3961535, 30.18281, 9.255149, 100.0, 17.34097]",,,"POLYGON((24.416667 59.133333330000006,25.016667 59.133333330000006,25.016667 59.73333333,24.416667 59.73333333,24.416667 59.133333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,EE,Bi-weekly
"35.88333333,14.5",MT,,Valletta,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,20.07848,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[19.400484, 3.558969, 36.50274, 13.602804, 100.0, 13.828479]",,,"POLYGON((14.2 35.58333333,14.8 35.58333333,14.8 36.183333329999996,14.2 36.183333329999996,14.2 35.58333333))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,MT,Bi-weekly
"48.2,16.366667",AT,,Vienna,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,34.06384,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[30.730833, 12.284831, 79.675865, 17.927, 100.0, 4.7068434]",,,"POLYGON((16.066667 47.900000000000006,16.666667 47.900000000000006,16.666667 48.5,16.066667 48.5,16.066667 47.900000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,AT,Bi-weekly
"54.68333333,25.316667000000002",LT,,Vilnius,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,15.705953,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[15.401958, 2.9029973, 28.296995, 5.508617, 100.0, 4.95851]",,,"POLYGON((25.016667 54.383333330000006,25.616667000000003 54.383333330000006,25.616667000000003 54.98333333,25.016667 54.98333333,25.016667 54.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LT,Bi-weekly
"52.25,21.0",PL,,Warsaw,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,30.464817,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[29.708523, 14.3323345, 186.72437, 4.6886773, 98.82926829268293, 3.0754855]",,,"POLYGON((20.7 51.95,21.3 51.95,21.3 52.55,20.7 52.55,20.7 51.95))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,PL,Bi-weekly
"45.8,16.0",HR,,Zagreb,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-07-22T00:00:00,18.96861,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-07-22T00:00:00,"[18.398272, 4.3051143, 34.836357, 10.114316, 100.0, 10.219155]",,,"POLYGON((15.7 45.5,16.3 45.5,16.3 46.099999999999994,15.7 46.099999999999994,15.7 45.5))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,HR,Bi-weekly
"52.35,4.9166669999999995",NL,,Amsterdam,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,68.769104,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[65.84636, 9.26351, 107.9295, 52.63827, 100.0, 10.906467]",,,"POLYGON((4.616667 52.050000000000004,5.216666999999999 52.050000000000004,5.216666999999999 52.65,4.616667 52.65,4.616667 52.050000000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,NL,Bi-weekly
"37.98333333,23.733333",GR,,Athens,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,35.49445,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[34.03956, 11.291448, 69.86307, 18.900394, 100.0, 14.868835]",,,"POLYGON((23.433332999999998 37.68333333,24.033333 37.68333333,24.033333 38.28333333,23.433332999999998 38.28333333,23.433332999999998 37.68333333))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,GR,Bi-weekly
"52.51666667,13.4",DE,,Berlin,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,32.44131,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[31.781618, 7.2535725, 50.609253, 18.963678, 100.0, 9.66011]",,,"POLYGON((13.1 52.21666667,13.700000000000001 52.21666667,13.700000000000001 52.81666667,13.1 52.81666667,13.1 52.21666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,DE,Bi-weekly
"48.15,17.116667",SK,,Bratislava,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,29.67709,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[29.390339, 3.674835, 40.362293, 20.352104, 100.0, 12.482161]",,,"POLYGON((16.816667 47.85,17.416667 47.85,17.416667 48.449999999999996,16.816667 48.449999999999996,16.816667 47.85))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SK,Bi-weekly
"50.83333333,4.3333330000000005",BE,,Brussels,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,53.14591,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[51.419, 10.400705, 80.14374, 34.900784, 100.0, 8.389195]",,,"POLYGON((4.033333000000001 50.533333330000005,4.633333 50.533333330000005,4.633333 51.13333333,4.033333000000001 51.13333333,4.033333000000001 50.533333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,BE,Bi-weekly
"44.43333333,26.1",RO,,Bucharest,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,30.995556,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[28.721405, 8.866699, 68.844574, 20.38942, 100.0, 11.954091]",,,"POLYGON((25.8 44.133333330000006,26.400000000000002 44.133333330000006,26.400000000000002 44.73333333,25.8 44.73333333,25.8 44.133333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,RO,Bi-weekly
"47.5,19.083333",HU,,Budapest,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,30.051588,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[28.8751, 6.0843215, 48.837162, 20.492842, 100.0, 10.487526]",,,"POLYGON((18.783333 47.2,19.383333 47.2,19.383333 47.8,18.783333 47.8,18.783333 47.2))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,HU,Bi-weekly
"55.66666667,12.583333",DK,,Copenhagen,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,23.413374,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[22.942707, 3.1969373, 34.916283, 16.360752, 100.0, 11.017792]",,,"POLYGON((12.283332999999999 55.36666667,12.883333 55.36666667,12.883333 55.966666669999995,12.283332999999999 55.966666669999995,12.283332999999999 55.36666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,DK,Bi-weekly
"53.31666667,-6.233333",IE,,Dublin,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,25.399458,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[25.984207, 9.634489, 66.94071, 5.683068, 100.0, 3.3411415]",,,"POLYGON((-6.533333 53.01666667,-5.933333 53.01666667,-5.933333 53.616666669999994,-6.533333 53.616666669999994,-6.533333 53.01666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,IE,Bi-weekly
"60.16666667,24.933332999999998",FI,,Helsinki,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,27.11846,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[28.137323, 5.210038, 38.22748, 14.921429, 100.0, 17.238127]",,,"POLYGON((24.633332999999997 59.86666667,25.233333 59.86666667,25.233333 60.466666669999995,24.633332999999997 60.466666669999995,24.633332999999997 59.86666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,FI,Bi-weekly
"38.71666667,-9.133333",PT,,Lisbon,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,27.42361,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[27.741146, 7.440722, 43.645603, 13.011597, 100.0, 15.370823]",,,"POLYGON((-9.433333000000001 38.416666670000005,-8.833333 38.416666670000005,-8.833333 39.01666667,-9.433333000000001 39.01666667,-9.433333000000001 38.416666670000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,PT,Bi-weekly
"46.05,14.516667000000002",SI,,Ljubljana,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,20.026524,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[19.876541, 3.4712222, 33.70332, 10.795328, 100.0, 10.647975]",,,"POLYGON((14.216667000000001 45.75,14.816667000000002 45.75,14.816667000000002 46.349999999999994,14.216667000000001 46.349999999999994,14.216667000000001 45.75))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SI,Bi-weekly
"49.6,6.116667",LU,,Luxembourg,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,34.1635,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[33.574825, 4.477583, 47.25191, 22.09088, 100.0, 6.063073]",,,"POLYGON((5.816667 49.300000000000004,6.4166669999999995 49.300000000000004,6.4166669999999995 49.9,5.816667 49.9,5.816667 49.300000000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LU,Bi-weekly
"40.416775,-3.70379",ES,,Madrid,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,50.3126,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[45.160675, 17.346357, 98.359146, 26.883265, 100.0, 17.552029]",,,"POLYGON((-4.00379 40.116775000000004,-3.4037900000000003 40.116775000000004,-3.4037900000000003 40.716775,-4.00379 40.716775,-4.00379 40.116775000000004))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,ES,Bi-weekly
"35.16666667,33.366667",CY,,Nicosia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,31.489708,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[31.827486, 8.829197, 75.21219, 17.40715, 100.0, 15.71927]",,,"POLYGON((33.066667 34.86666667,33.666667 34.86666667,33.666667 35.466666669999995,33.066667 35.466666669999995,33.066667 34.86666667))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CY,Bi-weekly
"48.864715999999994,2.349014",FR,,Paris,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,72.02127,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[73.55629, 19.110685, 121.696754, 33.69907, 100.0, 7.4202023]",,,"POLYGON((2.049014 48.564716,2.6490139999999998 48.564716,2.6490139999999998 49.16471599999999,2.049014 49.16471599999999,2.049014 48.564716))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,FR,Bi-weekly
"50.08333333,14.466667000000001",CZ,,Prague,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,46.34916,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[43.11314, 9.204687, 76.56046, 31.212036, 100.0, 8.903172]",,,"POLYGON((14.166667 49.783333330000005,14.766667000000002 49.783333330000005,14.766667000000002 50.38333333,14.166667 50.38333333,14.166667 49.783333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,CZ,Bi-weekly
"56.95,24.1",LV,,Riga,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,16.861633,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[16.714336, 2.2615857, 23.693405, 11.351813, 100.0, 10.564157]",,,"POLYGON((23.8 56.650000000000006,24.400000000000002 56.650000000000006,24.400000000000002 57.25,23.8 57.25,23.8 56.650000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LV,Bi-weekly
"41.902782,12.496366",IT,,Rome,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,40.682823,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[38.382137, 11.062752, 75.08504, 23.975723, 100.0, 13.739623]",,,"POLYGON((12.196366 41.602782000000005,12.796366 41.602782000000005,12.796366 42.202782,12.196366 42.202782,12.196366 41.602782000000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,IT,Bi-weekly
"42.68333333,23.316667000000002",BG,,Sofia,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,23.232544,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[21.778715, 7.414146, 55.20469, 3.937002, 100.0, 5.6946344]",,,"POLYGON((23.016667 42.383333330000006,23.616667000000003 42.383333330000006,23.616667000000003 42.98333333,23.016667 42.98333333,23.016667 42.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,BG,Bi-weekly
"59.33333333,18.05",SE,,Stockholm,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,17.054388,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[16.488768, 2.7607014, 26.009348, 10.189524, 100.0, 15.939002]",,,"POLYGON((17.75 59.033333330000005,18.35 59.033333330000005,18.35 59.63333333,17.75 59.63333333,17.75 59.033333330000005))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,SE,Bi-weekly
"59.43333333,24.716667",EE,,Tallinn,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,23.3724,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[23.35432, 3.5512476, 32.027485, 13.048261, 100.0, 20.91508]",,,"POLYGON((24.416667 59.133333330000006,25.016667 59.133333330000006,25.016667 59.73333333,24.416667 59.73333333,24.416667 59.133333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,EE,Bi-weekly
"35.88333333,14.5",MT,,Valletta,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,22.452085,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[21.578754, 4.9119906, 45.61491, 14.689272, 100.0, 16.95689]",,,"POLYGON((14.2 35.58333333,14.8 35.58333333,14.8 36.183333329999996,14.2 36.183333329999996,14.2 35.58333333))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,MT,Bi-weekly
"48.2,16.366667",AT,,Vienna,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,33.717606,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[32.001408, 6.3530493, 53.480743, 24.065844, 100.0, 12.169188]",,,"POLYGON((16.066667 47.900000000000006,16.666667 47.900000000000006,16.666667 48.5,16.066667 48.5,16.066667 47.900000000000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,AT,Bi-weekly
"54.68333333,25.316667000000002",LT,,Vilnius,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,20.335604,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[19.893486, 3.299297, 32.3448, 12.278225, 100.0, 5.4799294]",,,"POLYGON((25.016667 54.383333330000006,25.616667000000003 54.383333330000006,25.616667000000003 54.98333333,25.016667 54.98333333,25.016667 54.383333330000006))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,LT,Bi-weekly
"52.25,21.0",PL,,Warsaw,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,29.636145,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[30.067636, 10.075441, 55.425682, 10.665005, 100.0, 5.058063]",,,"POLYGON((20.7 51.95,21.3 51.95,21.3 52.55,20.7 52.55,20.7 51.95))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,PL,Bi-weekly
"45.8,16.0",HR,,Zagreb,,Air Quality,Spatial average of NO2 bi-weekly concentration value on the city area,TROPOMI,Sentinel-5p Level-3 NO2,N1,2019-08-05T00:00:00,23.649298,"Spatial statistics [median,std,max,min,percentage valid pixels,weight average] of the current date within the city area",2019-08-05T00:00:00,"[22.85819, 3.760957, 34.760857, 16.28873, 100.0, 12.072729]",,,"POLYGON((15.7 45.5,16.3 45.5,16.3 46.099999999999994,15.7 46.099999999999994,15.7 45.5))",Tropospheric NO2 (μmol/m2),TROPOMI: Spatial average over the city area of bi-weekly tropospheric nitrogen dioxide (NO2) concentrations,,EMSS,HR,Bi-weekly
